WMOINDEX,STATION NAME,YEAR,MTH,DAY,HOUR,SLP,MSLP,DRY,WET,DEWPT,RH,VIS,VISCODE,WX,DIR,SPEED,DUR,RAIN,SUN,CLOUD,AMT1,TYPE1,HEIGHT1,AMT2,TYPE2,HEIGHT2,AMT3,TYPE3,HEIGHT3,AMT4,TYPE4,HEIGHT4,AMT5,TYPE5,HEIGHT5,AMT6,TYPE6,HEIGHT6,SOLAR
48603,Alor Setar,2023,1,3,6,1011.8,1012.4,23.1,22.2,21.9,92.5,9000,59,5,20,1.1,0,0,0,7,1,7,10,1,6,30,2,3,64,7,0,78,,,,,,,
48603,Alor Setar,2023,1,3,7,1011.9,1012.5,23.1,22.2,21.9,92.2,8000,58,5,30,0.6,0,0,0,7,1,7,10,1,6,30,2,3,64,7,0,78,,,,,,,
48603,Alor Setar,2023,1,3,8,1012.5,1013.1,23.1,22.2,21.9,92.4,10000,60,5,50,0.7,0,0,0.02,7,1,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,9,1013.3,1013.9,24.4,22.9,22.3,86.9,10000,60,5,50,0.3,0,0,0.33,7,2,8,20,1,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,10,1013.6,1014.2,27.2,23.6,22.3,73,10000,60,5,60,2.1,0,0,1.21,7,2,8,20,1,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,11,1013.5,1014.1,29.4,24.2,22.3,63,12000,62,5,50,2.6,0,0,2.16,7,2,8,20,1,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,12,1012.8,1013.4,29.9,23.9,21.7,58.8,14000,64,5,60,2.9,0,0,2.13,7,3,8,20,1,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,13,1012.3,1012.9,31.2,24,21.4,53.1,14000,64,5,80,3.9,0,0,2.4,7,3,8,20,1,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,14,1011.1,1011.7,32.4,24.6,21.9,50.8,14000,64,5,50,3.2,0,0,3.23,7,2,8,20,1,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,15,1009.8,1010.4,33,24.6,21.5,47.8,14000,64,5,60,3.2,0,0,3.18,7,2,8,20,1,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,16,1008.6,1009.2,33.2,24.9,21.9,48.8,14000,64,5,60,2.9,0,0,2.64,7,2,8,20,1,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,17,1008.3,1008.9,31.4,24.5,22.1,54.7,14000,64,5,50,4.4,0,0,1.53,7,3,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,18,1008.7,1009.3,29.5,23.8,21.8,60.9,14000,64,5,50,3.6,0,0,0.77,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,3,19,1009.7,1010.3,28.6,23.6,21.8,64.3,12000,62,5,50,2.9,0,0,0.14,7,1,9,17,2,8,20,1,6,30,3,3,64,7,0,77,,,,
48603,Alor Setar,2023,1,3,20,1010.7,1011.3,27.8,23.4,21.8,67.8,10000,60,13,50,2.7,0,0,0,7,1,9,17,2,6,30,3,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,3,21,1011.8,1012.4,27.4,23.5,22.1,70.7,10000,60,5,50,2.2,0,0,0,7,2,6,30,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,3,22,1013,1013.6,27.1,23.7,22.6,74.6,10000,60,5,60,1,0,0,0,7,2,6,30,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,3,23,1013.5,1014.1,26.7,23.6,22.5,75.7,10000,60,5,80,0.8,0,0,0,7,2,6,30,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,3,24,1013.5,1014.1,26.1,23.5,22.6,79.3,10000,60,5,60,0.6,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,1,1013.4,1014,25.8,23.3,22.4,80.1,10000,60,5,70,1.3,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,2,1013,1013.6,25.4,23.5,22.9,85.2,10000,60,5,330,0.5,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,3,1012.1,1012.7,24.9,23.3,22.7,86.8,10000,60,5,350,0.9,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,4,1011.6,1012.2,24.6,23.2,22.7,88,10000,60,5,80,1,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,5,1011.3,1011.9,24.6,23.2,22.7,88.3,10000,60,5,150,1.2,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,6,1011.2,1011.8,24.5,23.2,22.8,89.2,9000,59,5,150,1.1,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,7,1011.7,1012.3,24.1,23,22.6,90.7,9000,59,5,150,1.9,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,8,1011.8,1012.4,23.9,22.9,22.5,91.4,9000,59,5,110,1,0,0,0.01,7,1,8,20,1,6,30,3,3,64,7,0,78,,,,,,,
48603,Alor Setar,2023,1,4,9,1012.5,1013.1,25.1,23.6,23.1,87.8,10000,60,5,30,1.6,0,0,0.34,7,1,8,20,3,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,10,1012.7,1013.3,26.8,23.9,22.9,77.8,12000,62,5,360,1.2,0,0,1.1,7,1,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,11,1012.7,1013.3,29.9,23.9,21.7,59.1,12000,62,5,80,2.6,0,0,1.85,7,1,8,20,3,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,12,1012.6,1013.2,30.5,24,21.6,56.6,12000,62,5,80,3.8,0,0,2.2,7,2,8,20,3,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,13,1011.7,1012.3,31.4,24.2,21.6,53.4,12000,62,5,70,3.4,0,0,2.62,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,14,1010.5,1011.1,32,24.7,22.2,53.1,12000,62,5,40,2.6,0,0,2.78,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,15,1009.4,1010,32.2,24.2,21.2,49.6,12000,62,5,70,3.2,0,0,2.47,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,4,16,1008.5,1009.1,32.9,24.7,21.9,49.5,12000,62,5,60,2.4,0,0,2.74,7,1,9,17,2,8,20,2,3,64,7,0,78,,,,,,,
48603,Alor Setar,2023,1,4,17,1009.1,1009.7,26,24.4,23.9,87.1,9000,59,80,330,2.4,40,2.6,0.56,7,3,8,20,1,6,26,3,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,4,18,1009.2,1009.8,27.2,24.4,23.5,78.6,9000,59,25,120,1.7,20,0.01,0.23,7,2,8,20,1,6,28,3,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,4,19,1009.7,1010.3,27.5,23.2,21.6,67.9,9000,59,5,60,2,0,0,0.05,7,1,8,20,1,6,28,3,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,4,20,1010.5,1011.1,26.9,24.1,23.1,78,9000,59,5,20,0.9,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,4,21,1011.5,1012.1,26.2,24.2,23.6,84,9000,59,5,300,0.3,0,0,0,7,2,6,30,2,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,4,22,1012.9,1013.5,26.2,23.5,22.6,78.9,9000,59,5,300,0.5,0,0,0,7,2,6,30,2,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,4,23,1013,1013.6,25.7,23.7,23,83.5,9000,59,5,0,0,0,0,,7,2,6,30,2,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,4,24,1013,1013.6,25.4,23.7,23.2,86.4,9000,59,5,0,0,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,1,1012.8,1013.4,25.4,23.1,22.3,81.4,9000,59,5,100,1.3,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,2,1012,1012.6,25.1,23.4,22.8,85.9,9000,59,5,340,0.8,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,3,1011.1,1011.7,24.6,23,22.5,87.2,9000,59,5,120,0.6,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,4,1009.9,1010.5,24,22.9,22.5,90.4,9000,59,5,350,1.3,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,5,1009.8,1010.4,24,22.9,22.5,90.6,9000,59,5,350,0.7,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,6,1010,1010.6,24,23,22.7,91.3,9000,59,5,310,0.3,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,7,1010.4,1011,24,23,22.7,91.5,9000,59,5,340,0.6,0,0,0,7,2,6,30,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,8,1011,1011.6,24.1,23,22.6,90.8,9000,59,5,130,0.3,0,0,0.01,7,1,8,20,1,6,28,3,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,5,9,1012.2,1012.8,25.7,23.9,23.3,85.7,9000,59,5,160,0.3,0,0,0.23,7,1,8,20,1,6,28,3,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,5,10,1012.8,1013.4,26.1,23.9,23.2,82.4,9000,59,5,250,1.5,0,0,0.71,7,1,8,20,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,5,11,1012.7,1013.3,27.9,24.7,23.7,76.2,10000,60,5,260,1.3,0,0,1.65,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,12,1011.9,1012.5,30.4,24,21.6,56.9,10000,60,5,30,3.5,0,0,2.45,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,13,1011.3,1011.9,31.4,24,21.2,51.8,10000,60,5,60,3.1,0,0,2.35,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,14,1010.1,1010.7,32.2,23.9,20.8,48,12000,62,5,50,4,0,0,2.95,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,15,1009.1,1009.7,31,24.5,22.2,56.8,12000,62,5,50,3.3,0,0,1.81,7,3,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,16,1008.3,1008.9,31.5,23.3,19.9,47.4,12000,62,5,60,4.4,0,0,2.22,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,17,1007.8,1008.4,31.4,23.6,20.6,50,12000,62,5,60,4.1,0,0,1.51,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,18,1008,1008.6,31.2,23.3,20.1,49.1,12000,62,5,70,4.3,0,0,1.19,7,1,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,19,1008.8,1009.4,29.8,22.8,19.8,52.3,10000,60,5,70,3,0,0,0.56,7,1,8,20,1,6,30,2,3,64,7,0,78,,,,,,,
48603,Alor Setar,2023,1,5,20,1009.8,1010.4,28.6,22.9,20.6,59.7,10000,60,5,50,1.8,0,0,0,7,2,6,28,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,5,21,1010.8,1011.4,27.8,22.9,21,64.1,10000,60,5,50,1.6,0,0,0,7,2,6,28,2,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,5,22,1011.6,1012.2,27.3,23,21.4,68.3,10000,60,5,50,1.2,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,5,23,1011.9,1012.5,26.2,23.4,22.5,78.5,10000,60,5,280,0.9,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,5,24,1011.9,1012.5,25.5,23.6,23,84.8,10000,60,5,330,0.7,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,6,1,1011.9,1012.5,24.9,23.5,23,88.2,9000,59,5,0,0,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,6,2,1011.5,1012.1,24.6,23.2,22.7,88.1,9000,59,5,10,0.4,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,6,3,1010.7,1011.3,24.2,23,22.6,89.8,9000,59,5,340,1.2,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,6,4,1009.9,1010.5,24.2,23.1,22.7,90.7,9000,59,5,340,0.8,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,6,5,1009.8,1010.4,23.8,22.8,22.5,91.7,9000,59,5,300,0.9,0,0,0,7,1,7,12,2,6,28,3,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,6,6,1010,1010.6,23.7,22.8,22.5,92.6,9000,59,5,0,0,0,0,0,7,1,7,12,2,6,28,3,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,6,7,1010.4,1011,23.2,22.5,22.3,93.7,9000,59,5,200,0.3,0,0,0,7,1,7,12,1,6,28,2,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,6,8,1011.1,1011.7,23.1,22.5,22.2,94.3,6000,56,10,330,0.4,0,0,0.02,7,1,7,8,1,8,20,1,6,30,2,3,64,7,0,78,,,,
48603,Alor Setar,2023,1,6,9,1012.3,1012.9,25.1,23.8,23.3,88.6,9000,59,5,330,1.1,0,0,0.51,7,1,8,20,3,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,6,10,1012.8,1013.4,27.3,23.8,22.6,73.6,10000,60,5,70,1.5,0,0,1.21,7,2,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,6,11,1012.9,1013.5,29.3,23.6,21.5,60.2,12000,62,5,80,3.5,0,0,1.86,7,3,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,6,12,1012.6,1013.2,30,23.3,20.7,54.8,14000,64,5,40,3.5,0,0,2.18,7,3,8,20,2,3,64,7,0,78,,,,,,,,,,
48603,Alor Setar,2023,1,6,13,1012.2,1012.8,30.2,23.1,20.2,52.4,12000,62,5,70,3.4,0,0,1.8,7,1,9,17,3,8,20,1,6,28,2,3,64,7,0,78,,,,
48603,Alor Setar,2023,1,6,14,1011.2,1011.8,30.1,23.6,21.1,56,12000,62,5,210,2.3,0,0,2.39,7,1,9,17,3,8,20,2,3,64,7,0,78,,,,,,,
48603,Alor Setar,2023,1,6,15,1010,1010.6,30.4,24,21.6,56.6,10000,60,15,80,2.4,0,0,1.5,7,1,9,17,3,8,20,2,3,64,7,0,77,,,,,,,
48603,Alor Setar,2023,1,6,16,1009.5,1010.1,29,24.1,22.4,65.1,9000,59,80,90,2.9,10,0.01,1.4,7,1,9,17,3,8,18,1,6,28,3,3,64,7,0,77,,,,
48603,Alor Setar,2023,1,6,17,1009,1009.6,25.6,23.9,23.3,86.3,10000,60,95,190,0.9,60,5.4,0.63,7,1,9,17,2,8,18,2,6,26,4,3,64,7,0,77,,,,
48603,Alor Setar,2023,1,6,18,1009.8,1010.4,26.4,23.9,23.1,80.6,8000,58,95,60,4.2,60,0.01,0.94,7,1,9,17,3,6,26,4,3,64,7,2,75,,,,,,,
48603,Alor Setar,2023,1,6,19,1010.1,1010.7,24.6,23.3,22.9,89.2,10000,60,91,80,1.5,60,3.8,0.05,7,1,9,17,3,6,26,4,3,64,7,2,75,,,,,,,
48603,Alor Setar,2023,1,6,20,1011,1011.6,24.3,22.8,22.3,88,10000,60,21,50,2,50,0.01,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,6,21,1011.5,1012.1,24.1,22.9,22.5,90,10000,60,5,150,0.8,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,6,22,1012.5,1013.1,23.8,22.4,21.9,88,10000,60,5,50,0.8,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
48603,Alor Setar,2023,1,6,23,1012.6,1013.2,23.7,22.5,22,89.4,10000,60,5,130,1.9,0,0,0,7,2,6,28,3,3,64,7,0,77,,,,,,,,,,
